file,label,n_points
valve_0159_lidar_classes.ply,12,431
valve_0159_lidar_classes.ply,13,1013
valve_0160_lidar_classes.ply,0,1099
valve_0160_lidar_classes.ply,1,239
valve_0160_lidar_classes.ply,2,174
valve_0160_lidar_classes.ply,3,389
valve_0160_lidar_classes.ply,4,352
valve_0160_lidar_classes.ply,5,106
valve_0160_lidar_classes.ply,6,726
valve_0160_lidar_classes.ply,7,125
valve_0160_lidar_classes.ply,8,202
valve_0160_lidar_classes.ply,9,293
valve_0160_lidar_classes.ply,10,261
valve_0160_lidar_classes.ply,11,381
valve_0160_lidar_classes.ply,12,532
valve_0160_lidar_classes.ply,13,1005
valve_0161_lidar_classes.ply,0,991
valve_0161_lidar_classes.ply,1,228
valve_0161_lidar_classes.ply,2,176
valve_0161_lidar_classes.ply,3,386
valve_0161_lidar_classes.ply,4,296
valve_0161_lidar_classes.ply,5,188
valve_0161_lidar_classes.ply,6,654
valve_0161_lidar_classes.ply,7,123
valve_0161_lidar_classes.ply,8,156
valve_0161_lidar_classes.ply,9,286
valve_0161_lidar_classes.ply,10,295
valve_0161_lidar_classes.ply,11,409
valve_0161_lidar_classes.ply,12,525
valve_0161_lidar_classes.ply,13,955
valve_0162_lidar_classes.ply,0,1029
valve_0162_lidar_classes.ply,1,224
valve_0162_lidar_classes.ply,2,174
valve_0162_lidar_classes.ply,3,338
valve_0162_lidar_classes.ply,4,382
valve_0162_lidar_classes.ply,5,123
valve_0162_lidar_classes.ply,6,710
valve_0162_lidar_classes.ply,7,117
valve_0162_lidar_classes.ply,8,216
valve_0162_lidar_classes.ply,9,333
valve_0162_lidar_classes.ply,10,195
valve_0162_lidar_classes.ply,11,328
valve_0162_lidar_classes.ply,12,552
valve_0162_lidar_classes.ply,13,922
valve_0163_lidar_classes.ply,0,973
valve_0163_lidar_classes.ply,1,239
valve_0163_lidar_classes.ply,2,178
valve_0163_lidar_classes.ply,3,410
valve_0163_lidar_classes.ply,4,326
valve_0163_lidar_classes.ply,5,168
valve_0163_lidar_classes.ply,6,963
valve_0163_lidar_classes.ply,7,195
valve_0163_lidar_classes.ply,8,144
valve_0163_lidar_classes.ply,9,209
valve_0163_lidar_classes.ply,10,297
valve_0163_lidar_classes.ply,11,351
valve_0163_lidar_classes.ply,12,431
valve_0163_lidar_classes.ply,13,970
valve_0164_lidar_classes.ply,0,1033
valve_0164_lidar_classes.ply,1,258
valve_0164_lidar_classes.ply,2,168
valve_0164_lidar_classes.ply,3,350
valve_0164_lidar_classes.ply,4,293
valve_0164_lidar_classes.ply,5,144
valve_0164_lidar_classes.ply,6,739
valve_0164_lidar_classes.ply,7,167
valve_0164_lidar_classes.ply,8,150
valve_0164_lidar_classes.ply,9,269
valve_0164_lidar_classes.ply,10,271
valve_0164_lidar_classes.ply,11,397
valve_0164_lidar_classes.ply,12,447
valve_0164_lidar_classes.ply,13,1030
valve_0165_lidar_classes.ply,0,931
valve_0165_lidar_classes.ply,1,237
valve_0165_lidar_classes.ply,2,174
valve_0165_lidar_classes.ply,3,401
valve_0165_lidar_classes.ply,4,302
valve_0165_lidar_classes.ply,5,149
valve_0165_lidar_classes.ply,6,756
valve_0165_lidar_classes.ply,7,161
valve_0165_lidar_classes.ply,8,131
valve_0165_lidar_classes.ply,9,247
valve_0165_lidar_classes.ply,10,284
valve_0165_lidar_classes.ply,11,382
valve_0165_lidar_classes.ply,12,423
valve_0165_lidar_classes.ply,13,1073
valve_0166_lidar_classes.ply,0,934
valve_0166_lidar_classes.ply,1,221
valve_0166_lidar_classes.ply,2,171
valve_0166_lidar_classes.ply,3,377
valve_0166_lidar_classes.ply,4,277
valve_0166_lidar_classes.ply,5,127
valve_0166_lidar_classes.ply,6,882
valve_0166_lidar_classes.ply,7,239
valve_0166_lidar_classes.ply,8,175
valve_0166_lidar_classes.ply,9,240
valve_0166_lidar_classes.ply,10,362
valve_0166_lidar_classes.ply,11,323
valve_0166_lidar_classes.ply,12,597
valve_0166_lidar_classes.ply,13,997
valve_0168_lidar_classes.ply,0,970
valve_0168_lidar_classes.ply,1,230
valve_0168_lidar_classes.ply,2,183
valve_0168_lidar_classes.ply,3,368
valve_0168_lidar_classes.ply,4,394
valve_0168_lidar_classes.ply,5,138
valve_0168_lidar_classes.ply,6,791
valve_0168_lidar_classes.ply,7,211
valve_0168_lidar_classes.ply,8,226
valve_0168_lidar_classes.ply,9,269
valve_0168_lidar_classes.ply,10,292
valve_0168_lidar_classes.ply,11,387
valve_0168_lidar_classes.ply,12,509
valve_0168_lidar_classes.ply,13,1004
valve_0169_lidar_classes.ply,0,1081
valve_0169_lidar_classes.ply,1,253
valve_0169_lidar_classes.ply,2,134
valve_0169_lidar_classes.ply,3,388
valve_0169_lidar_classes.ply,4,314
valve_0169_lidar_classes.ply,5,155
valve_0169_lidar_classes.ply,6,758
valve_0169_lidar_classes.ply,7,171
valve_0169_lidar_classes.ply,8,176
valve_0169_lidar_classes.ply,9,280
valve_0169_lidar_classes.ply,10,292
valve_0169_lidar_classes.ply,11,313
valve_0169_lidar_classes.ply,12,487
valve_0169_lidar_classes.ply,13,954
valve_0170_lidar_classes.ply,0,1025
valve_0170_lidar_classes.ply,1,262
valve_0170_lidar_classes.ply,2,135
valve_0170_lidar_classes.ply,3,393
valve_0170_lidar_classes.ply,4,323
valve_0170_lidar_classes.ply,5,128
valve_0170_lidar_classes.ply,6,745
valve_0170_lidar_classes.ply,7,188
valve_0170_lidar_classes.ply,8,161
valve_0170_lidar_classes.ply,9,275
valve_0170_lidar_classes.ply,10,281
valve_0170_lidar_classes.ply,11,322
valve_0170_lidar_classes.ply,12,459
valve_0170_lidar_classes.ply,13,1096
valve_0171_lidar_classes.ply,0,1045
valve_0171_lidar_classes.ply,1,246
valve_0171_lidar_classes.ply,2,151
valve_0171_lidar_classes.ply,3,413
valve_0171_lidar_classes.ply,4,280
valve_0171_lidar_classes.ply,5,142
valve_0171_lidar_classes.ply,6,837
valve_0171_lidar_classes.ply,7,189
valve_0171_lidar_classes.ply,8,206
valve_0171_lidar_classes.ply,9,264
valve_0171_lidar_classes.ply,10,289
valve_0171_lidar_classes.ply,11,363
valve_0171_lidar_classes.ply,12,449
valve_0171_lidar_classes.ply,13,1150
valve_0172_lidar_classes.ply,0,905
valve_0172_lidar_classes.ply,1,236
valve_0172_lidar_classes.ply,2,182
valve_0172_lidar_classes.ply,3,393
valve_0172_lidar_classes.ply,4,381
valve_0172_lidar_classes.ply,5,152
valve_0172_lidar_classes.ply,6,786
valve_0172_lidar_classes.ply,7,247
valve_0172_lidar_classes.ply,8,220
valve_0172_lidar_classes.ply,9,263
valve_0172_lidar_classes.ply,10,323
valve_0172_lidar_classes.ply,11,383
valve_0172_lidar_classes.ply,12,613
valve_0172_lidar_classes.ply,13,868
valve_0173_lidar_classes.ply,0,1007
valve_0173_lidar_classes.ply,1,252
valve_0173_lidar_classes.ply,2,165
valve_0173_lidar_classes.ply,3,368
valve_0173_lidar_classes.ply,4,342
valve_0173_lidar_classes.ply,5,150
valve_0173_lidar_classes.ply,6,743
valve_0173_lidar_classes.ply,7,194
valve_0173_lidar_classes.ply,8,226
valve_0173_lidar_classes.ply,9,271
valve_0173_lidar_classes.ply,10,286
valve_0173_lidar_classes.ply,11,399
valve_0173_lidar_classes.ply,12,547
valve_0173_lidar_classes.ply,13,1058
valve_0174_lidar_classes.ply,0,970
valve_0174_lidar_classes.ply,1,285
valve_0174_lidar_classes.ply,2,152
valve_0174_lidar_classes.ply,3,335
valve_0174_lidar_classes.ply,4,357
valve_0174_lidar_classes.ply,5,108
valve_0174_lidar_classes.ply,6,776
valve_0174_lidar_classes.ply,7,144
valve_0174_lidar_classes.ply,8,160
valve_0174_lidar_classes.ply,9,280
valve_0174_lidar_classes.ply,10,302
valve_0174_lidar_classes.ply,11,298
valve_0174_lidar_classes.ply,12,426
valve_0174_lidar_classes.ply,13,1084
valve_0175_lidar_classes.ply,0,998
valve_0175_lidar_classes.ply,1,235
valve_0175_lidar_classes.ply,2,177
valve_0175_lidar_classes.ply,3,425
valve_0175_lidar_classes.ply,4,305
valve_0175_lidar_classes.ply,5,179
valve_0175_lidar_classes.ply,6,715
valve_0175_lidar_classes.ply,7,145
valve_0175_lidar_classes.ply,8,216
valve_0175_lidar_classes.ply,9,286
valve_0175_lidar_classes.ply,10,239
valve_0175_lidar_classes.ply,11,450
valve_0175_lidar_classes.ply,12,512
valve_0175_lidar_classes.ply,13,956
valve_0176_lidar_classes.ply,0,957
valve_0176_lidar_classes.ply,1,222
valve_0176_lidar_classes.ply,2,180
valve_0176_lidar_classes.ply,3,411
valve_0176_lidar_classes.ply,4,317
valve_0176_lidar_classes.ply,5,130
valve_0176_lidar_classes.ply,6,760
valve_0176_lidar_classes.ply,7,147
valve_0176_lidar_classes.ply,8,196
valve_0176_lidar_classes.ply,9,276
valve_0176_lidar_classes.ply,10,262
valve_0176_lidar_classes.ply,11,366
valve_0176_lidar_classes.ply,12,542
valve_0176_lidar_classes.ply,13,1076
valve_0177_lidar_classes.ply,0,1008
valve_0177_lidar_classes.ply,1,231
valve_0177_lidar_classes.ply,2,180
valve_0177_lidar_classes.ply,3,406
valve_0177_lidar_classes.ply,4,271
valve_0177_lidar_classes.ply,5,106
valve_0177_lidar_classes.ply,6,785
valve_0177_lidar_classes.ply,7,103
valve_0177_lidar_classes.ply,8,215
valve_0177_lidar_classes.ply,9,308
valve_0177_lidar_classes.ply,10,244
valve_0177_lidar_classes.ply,11,382
valve_0177_lidar_classes.ply,12,438
valve_0177_lidar_classes.ply,13,1033
valve_0178_lidar_classes.ply,0,1054
valve_0178_lidar_classes.ply,1,219
valve_0178_lidar_classes.ply,2,156
valve_0178_lidar_classes.ply,3,376
valve_0178_lidar_classes.ply,4,361
valve_0178_lidar_classes.ply,5,161
valve_0178_lidar_classes.ply,6,719
valve_0178_lidar_classes.ply,7,155
valve_0178_lidar_classes.ply,8,132
valve_0178_lidar_classes.ply,9,243
valve_0178_lidar_classes.ply,10,233
valve_0178_lidar_classes.ply,11,417
valve_0178_lidar_classes.ply,12,472
valve_0178_lidar_classes.ply,13,1053
valve_0179_lidar_classes.ply,0,1007
valve_0179_lidar_classes.ply,1,235
valve_0179_lidar_classes.ply,2,164
valve_0179_lidar_classes.ply,3,342
valve_0179_lidar_classes.ply,4,343
valve_0179_lidar_classes.ply,5,152
valve_0179_lidar_classes.ply,6,746
valve_0179_lidar_classes.ply,7,191
valve_0179_lidar_classes.ply,8,243
valve_0179_lidar_classes.ply,9,278
valve_0179_lidar_classes.ply,10,273
valve_0179_lidar_classes.ply,11,344
valve_0179_lidar_classes.ply,12,588
valve_0179_lidar_classes.ply,13,1113
valve_0180_lidar_classes.ply,0,980
valve_0180_lidar_classes.ply,1,239
valve_0180_lidar_classes.ply,2,178
valve_0180_lidar_classes.ply,3,397
valve_0180_lidar_classes.ply,4,316
valve_0180_lidar_classes.ply,5,128
valve_0180_lidar_classes.ply,6,794
valve_0180_lidar_classes.ply,7,120
valve_0180_lidar_classes.ply,8,187
valve_0180_lidar_classes.ply,9,287
valve_0180_lidar_classes.ply,10,244
valve_0180_lidar_classes.ply,11,434
valve_0180_lidar_classes.ply,12,517
valve_0180_lidar_classes.ply,13,1079
valve_0181_lidar_classes.ply,0,1029
valve_0181_lidar_classes.ply,1,254
valve_0181_lidar_classes.ply,2,169
valve_0181_lidar_classes.ply,3,340
valve_0181_lidar_classes.ply,4,335
valve_0181_lidar_classes.ply,5,104
valve_0181_lidar_classes.ply,6,735
valve_0181_lidar_classes.ply,7,113
valve_0181_lidar_classes.ply,8,211
valve_0181_lidar_classes.ply,9,333
valve_0181_lidar_classes.ply,10,223
valve_0181_lidar_classes.ply,11,374
valve_0181_lidar_classes.ply,12,478
valve_0181_lidar_classes.ply,13,1000
valve_0182_lidar_classes.ply,0,935
valve_0182_lidar_classes.ply,1,246
valve_0182_lidar_classes.ply,2,176
valve_0182_lidar_classes.ply,3,415
valve_0182_lidar_classes.ply,4,318
valve_0182_lidar_classes.ply,5,116
valve_0182_lidar_classes.ply,6,818
valve_0182_lidar_classes.ply,7,112
valve_0182_lidar_classes.ply,8,217
valve_0182_lidar_classes.ply,9,282
valve_0182_lidar_classes.ply,10,266
valve_0182_lidar_classes.ply,11,369
valve_0182_lidar_classes.ply,12,544
valve_0182_lidar_classes.ply,13,1052
valve_0184_lidar_classes.ply,0,974
valve_0184_lidar_classes.ply,1,266
valve_0184_lidar_classes.ply,2,153
valve_0184_lidar_classes.ply,3,384
valve_0184_lidar_classes.ply,4,324
valve_0184_lidar_classes.ply,5,121
valve_0184_lidar_classes.ply,6,768
valve_0184_lidar_classes.ply,7,115
valve_0184_lidar_classes.ply,8,207
valve_0184_lidar_classes.ply,9,302
valve_0184_lidar_classes.ply,10,206
valve_0184_lidar_classes.ply,11,351
valve_0184_lidar_classes.ply,12,494
valve_0184_lidar_classes.ply,13,1013
valve_0185_lidar_classes.ply,0,993
valve_0185_lidar_classes.ply,1,267
valve_0185_lidar_classes.ply,2,162
valve_0185_lidar_classes.ply,3,345
valve_0185_lidar_classes.ply,4,353
valve_0185_lidar_classes.ply,5,141
valve_0185_lidar_classes.ply,6,773
valve_0185_lidar_classes.ply,7,146
valve_0185_lidar_classes.ply,8,143
valve_0185_lidar_classes.ply,9,268
valve_0185_lidar_classes.ply,10,241
valve_0185_lidar_classes.ply,11,356
valve_0185_lidar_classes.ply,12,390
valve_0185_lidar_classes.ply,13,1184
valve_0186_lidar_classes.ply,0,1045
valve_0186_lidar_classes.ply,1,216
valve_0186_lidar_classes.ply,2,158
valve_0186_lidar_classes.ply,3,412
valve_0186_lidar_classes.ply,4,254
valve_0186_lidar_classes.ply,5,163
valve_0186_lidar_classes.ply,6,786
valve_0186_lidar_classes.ply,7,159
valve_0186_lidar_classes.ply,8,245
valve_0186_lidar_classes.ply,9,283
valve_0186_lidar_classes.ply,10,257
valve_0186_lidar_classes.ply,11,423
valve_0186_lidar_classes.ply,12,591
valve_0186_lidar_classes.ply,13,1030
valve_0187_lidar_classes.ply,0,984
valve_0187_lidar_classes.ply,1,253
valve_0187_lidar_classes.ply,2,171
valve_0187_lidar_classes.ply,3,387
valve_0187_lidar_classes.ply,4,313
valve_0187_lidar_classes.ply,5,157
valve_0187_lidar_classes.ply,6,851
valve_0187_lidar_classes.ply,7,226
valve_0187_lidar_classes.ply,8,172
valve_0187_lidar_classes.ply,9,233
valve_0187_lidar_classes.ply,10,340
valve_0187_lidar_classes.ply,11,364
valve_0187_lidar_classes.ply,12,409
valve_0187_lidar_classes.ply,13,957
valve_0188_lidar_classes.ply,0,973
valve_0188_lidar_classes.ply,1,265
valve_0188_lidar_classes.ply,2,158
valve_0188_lidar_classes.ply,3,411
valve_0188_lidar_classes.ply,4,300
valve_0188_lidar_classes.ply,5,168
valve_0188_lidar_classes.ply,6,852
valve_0188_lidar_classes.ply,7,144
valve_0188_lidar_classes.ply,8,198
valve_0188_lidar_classes.ply,9,288
valve_0188_lidar_classes.ply,10,262
valve_0188_lidar_classes.ply,11,359
valve_0188_lidar_classes.ply,12,440
valve_0188_lidar_classes.ply,13,1075
valve_0189_lidar_classes.ply,0,1032
valve_0189_lidar_classes.ply,1,241
valve_0189_lidar_classes.ply,2,168
valve_0189_lidar_classes.ply,3,367
valve_0189_lidar_classes.ply,4,321
valve_0189_lidar_classes.ply,5,188
valve_0189_lidar_classes.ply,6,746
valve_0189_lidar_classes.ply,7,157
valve_0189_lidar_classes.ply,8,235
valve_0189_lidar_classes.ply,9,271
valve_0189_lidar_classes.ply,10,262
valve_0189_lidar_classes.ply,11,423
valve_0189_lidar_classes.ply,12,573
valve_0189_lidar_classes.ply,13,913
valve_0190_lidar_classes.ply,0,986
valve_0190_lidar_classes.ply,1,254
valve_0190_lidar_classes.ply,2,158
valve_0190_lidar_classes.ply,3,413
valve_0190_lidar_classes.ply,4,326
valve_0190_lidar_classes.ply,5,135
valve_0190_lidar_classes.ply,6,741
valve_0190_lidar_classes.ply,7,109
valve_0190_lidar_classes.ply,8,189
valve_0190_lidar_classes.ply,9,314
valve_0190_lidar_classes.ply,10,253
valve_0190_lidar_classes.ply,11,346
valve_0190_lidar_classes.ply,12,499
valve_0190_lidar_classes.ply,13,1018
valve_0191_lidar_classes.ply,0,1101
valve_0191_lidar_classes.ply,1,241
valve_0191_lidar_classes.ply,2,178
valve_0191_lidar_classes.ply,3,368
valve_0191_lidar_classes.ply,4,332
valve_0191_lidar_classes.ply,5,136
valve_0191_lidar_classes.ply,6,684
valve_0191_lidar_classes.ply,7,127
valve_0191_lidar_classes.ply,8,216
valve_0191_lidar_classes.ply,9,302
valve_0191_lidar_classes.ply,10,222
valve_0191_lidar_classes.ply,11,373
valve_0191_lidar_classes.ply,12,545
valve_0191_lidar_classes.ply,13,1082
valve_0192_lidar_classes.ply,0,1006
valve_0192_lidar_classes.ply,1,208
valve_0192_lidar_classes.ply,2,171
valve_0192_lidar_classes.ply,3,378
valve_0192_lidar_classes.ply,4,237
valve_0192_lidar_classes.ply,5,115
valve_0192_lidar_classes.ply,6,793
valve_0192_lidar_classes.ply,7,139
valve_0192_lidar_classes.ply,8,177
valve_0192_lidar_classes.ply,9,288
valve_0192_lidar_classes.ply,10,252
valve_0192_lidar_classes.ply,11,349
valve_0192_lidar_classes.ply,12,531
valve_0192_lidar_classes.ply,13,1130
valve_0193_lidar_classes.ply,0,932
valve_0193_lidar_classes.ply,1,232
valve_0193_lidar_classes.ply,2,192
valve_0193_lidar_classes.ply,3,338
valve_0193_lidar_classes.ply,4,355
valve_0193_lidar_classes.ply,5,128
valve_0193_lidar_classes.ply,6,787
valve_0193_lidar_classes.ply,7,105
valve_0193_lidar_classes.ply,8,220
valve_0193_lidar_classes.ply,9,311
valve_0193_lidar_classes.ply,10,263
valve_0193_lidar_classes.ply,11,383
valve_0193_lidar_classes.ply,12,504
valve_0193_lidar_classes.ply,13,936
valve_0194_lidar_classes.ply,0,1074
valve_0194_lidar_classes.ply,1,221
valve_0194_lidar_classes.ply,2,174
valve_0194_lidar_classes.ply,3,407
valve_0194_lidar_classes.ply,4,312
valve_0194_lidar_classes.ply,5,133
valve_0194_lidar_classes.ply,6,785
valve_0194_lidar_classes.ply,7,180
valve_0194_lidar_classes.ply,8,123
valve_0194_lidar_classes.ply,9,292
valve_0194_lidar_classes.ply,10,231
valve_0194_lidar_classes.ply,11,320
valve_0194_lidar_classes.ply,12,500
valve_0194_lidar_classes.ply,13,1192
valve_0195_lidar_classes.ply,0,1067
valve_0195_lidar_classes.ply,1,238
valve_0195_lidar_classes.ply,2,156
valve_0195_lidar_classes.ply,3,387
valve_0195_lidar_classes.ply,4,368
valve_0195_lidar_classes.ply,5,107
valve_0195_lidar_classes.ply,6,804
valve_0195_lidar_classes.ply,7,131
valve_0195_lidar_classes.ply,8,198
valve_0195_lidar_classes.ply,9,296
valve_0195_lidar_classes.ply,10,275
valve_0195_lidar_classes.ply,11,307
valve_0195_lidar_classes.ply,12,421
valve_0195_lidar_classes.ply,13,1033
valve_0196_lidar_classes.ply,0,1029
valve_0196_lidar_classes.ply,1,235
valve_0196_lidar_classes.ply,2,185
valve_0196_lidar_classes.ply,3,388
valve_0196_lidar_classes.ply,4,308
valve_0196_lidar_classes.ply,5,148
valve_0196_lidar_classes.ply,6,841
valve_0196_lidar_classes.ply,7,215
valve_0196_lidar_classes.ply,8,181
valve_0196_lidar_classes.ply,9,217
valve_0196_lidar_classes.ply,10,317
valve_0196_lidar_classes.ply,11,364
valve_0196_lidar_classes.ply,12,439
valve_0196_lidar_classes.ply,13,1030
valve_0197_lidar_classes.ply,0,967
valve_0197_lidar_classes.ply,1,234
valve_0197_lidar_classes.ply,2,172
valve_0197_lidar_classes.ply,3,369
valve_0197_lidar_classes.ply,4,376
valve_0197_lidar_classes.ply,5,126
valve_0197_lidar_classes.ply,6,946
valve_0197_lidar_classes.ply,7,221
valve_0197_lidar_classes.ply,8,159
valve_0197_lidar_classes.ply,9,224
valve_0197_lidar_classes.ply,10,311
valve_0197_lidar_classes.ply,11,394
valve_0197_lidar_classes.ply,12,513
valve_0197_lidar_classes.ply,13,1004
valve_0198_lidar_classes.ply,0,1056
valve_0198_lidar_classes.ply,1,221
valve_0198_lidar_classes.ply,2,163
valve_0198_lidar_classes.ply,3,376
valve_0198_lidar_classes.ply,4,273
valve_0198_lidar_classes.ply,5,122
valve_0198_lidar_classes.ply,6,799
valve_0198_lidar_classes.ply,7,140
valve_0198_lidar_classes.ply,8,129
valve_0198_lidar_classes.ply,9,260
valve_0198_lidar_classes.ply,10,239
valve_0198_lidar_classes.ply,11,390
valve_0198_lidar_classes.ply,12,519
valve_0198_lidar_classes.ply,13,1006
valve_0199_lidar_classes.ply,0,949
valve_0199_lidar_classes.ply,1,292
valve_0199_lidar_classes.ply,2,149
valve_0199_lidar_classes.ply,3,389
valve_0199_lidar_classes.ply,4,322
valve_0199_lidar_classes.ply,5,139
valve_0199_lidar_classes.ply,6,745
valve_0199_lidar_classes.ply,7,166
valve_0199_lidar_classes.ply,8,158
valve_0199_lidar_classes.ply,9,263
valve_0199_lidar_classes.ply,10,282
valve_0199_lidar_classes.ply,11,350
valve_0199_lidar_classes.ply,12,522
valve_0199_lidar_classes.ply,13,1001
valve_0200_lidar_classes.ply,0,933
valve_0200_lidar_classes.ply,1,257
valve_0200_lidar_classes.ply,2,167
valve_0200_lidar_classes.ply,3,377
valve_0200_lidar_classes.ply,4,292
valve_0200_lidar_classes.ply,5,164
valve_0200_lidar_classes.ply,6,802
valve_0200_lidar_classes.ply,7,190
valve_0200_lidar_classes.ply,8,118
valve_0200_lidar_classes.ply,9,236
valve_0200_lidar_classes.ply,10,282
valve_0200_lidar_classes.ply,11,400
valve_0200_lidar_classes.ply,12,448
valve_0200_lidar_classes.ply,13,1037
valve_0201_lidar_classes.ply,0,936
valve_0201_lidar_classes.ply,1,237
valve_0201_lidar_classes.ply,2,175
valve_0201_lidar_classes.ply,3,376
valve_0201_lidar_classes.ply,4,379
valve_0201_lidar_classes.ply,5,124
valve_0201_lidar_classes.ply,6,835
valve_0201_lidar_classes.ply,7,147
valve_0201_lidar_classes.ply,8,158
valve_0201_lidar_classes.ply,9,269
valve_0201_lidar_classes.ply,10,289
valve_0201_lidar_classes.ply,11,328
valve_0201_lidar_classes.ply,12,502
valve_0201_lidar_classes.ply,13,951
valve_0202_lidar_classes.ply,0,1023
valve_0202_lidar_classes.ply,1,218
valve_0202_lidar_classes.ply,2,161
valve_0202_lidar_classes.ply,3,365
valve_0202_lidar_classes.ply,4,324
valve_0202_lidar_classes.ply,5,150
valve_0202_lidar_classes.ply,6,729
valve_0202_lidar_classes.ply,7,115
valve_0202_lidar_classes.ply,8,142
valve_0202_lidar_classes.ply,9,274
valve_0202_lidar_classes.ply,10,265
valve_0202_lidar_classes.ply,11,414
valve_0202_lidar_classes.ply,12,407
valve_0202_lidar_classes.ply,13,1128
valve_0203_lidar_classes.ply,0,949
